Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
31074,50196.0,21343.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0ACD45DEC8B461B16AADFD5B477BEE1C?id=1985PER/MEL639:3,2.0,3.65,-11,-111414,HCN,O(.),,CN,(.)OH,,300,2.0
31075,50197.0,21343.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0ACD45DEC8B461B16AADFD5B477BEE1C?id=1967MAY/SCH837-844:2,2.0,2.32,-13,-70673,HCN,O(.),,CN,(.)OH,,1000,2.0
31076,50206.0,21345.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0E7F572C1CB86686DDC719929107548D?id=1986FRO/GRE885:1,2.0,3.7,-13,,HCN,(.)F,,CN,HF,,"298
 
K",2.0
31077,50218.0,21357.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=24117167FA98D39BFE4BFF4C9C147ABA?id=1991TSA/HER609-663:12,3.0,7.75,-31,-32094,HCN,H(.),,H2C=N,,,300,3.0
31078,50219.0,21357.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=24117167FA98D39BFE4BFF4C9C147ABA?id=1991TSA/HER609-663:13,3.0,1.34,-30,-31512,HCN,H(.),,H2C=N,,,300,3.0
31079,50220.0,21357.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=24117167FA98D39BFE4BFF4C9C147ABA?id=1991TSA/HER609-663:11,2.0,5.5,-11,-20287,HCN,H(.),,H2C=N,,,300,2.0
31080,50222.0,21358.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B2B230F8D2F982795390CE0215C2F1CE?id=2011FER/KUB1885-1899:1,2.0,1.13,-13,,HCN,H(.),,HNC,H(.),,"550
 
K",2.0
31081,50223.0,21358.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B2B230F8D2F982795390CE0215C2F1CE?id=1998SUM/NGU8013-8020:2,2.0,3.65,-17,,HCN,H(.),,HNC,H(.),,"300
 
K",2.0
31082,50224.0,21359.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=269055F53ED1BD2EEA84F3F3A9B61731?id=1991TSA/HER609-663:10,2.0,6.19,-10,-103931,HCN,H(.),,CN,H2,,300,2.0
31083,50225.0,21359.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=269055F53ED1BD2EEA84F3F3A9B61731?id=1981BAU/DUX:18,2.0,6.31,-10,-103099,HCN,H(.),,CN,H2,,300,2.0
